"id_student","code_module","code_presentation","gender","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","module_presentation_length","date_registration","Exam_score","TMA_score","CMA_score","click_before_course","click_Q1","click_Q2","click_Q3","click_Q4","homepage","quiz","page","oucontent ","subpage","resource","oucollaborate","url","glossary","externalquiz","ouwiki","questionnaire","dataplus","final_result"
2252437,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","35-55",0,60,"N",241,-64,0,0,50,50,397,270,50,0,215,156,0,228,68,73,3,4,0,0,0,0,0,"Withdrawn"
2258228,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","35-55",0,60,"N",241,-23,0,0,55.5,8,248,148,0,0,52,296,0,6,38,10,0,2,0,0,0,0,0,"Fail"
227192,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-23,56,66.5,74.25,2,588,367,241,294,290,783,4,38,172,150,0,9,0,0,0,0,0,"Pass"
227752,"STEM","2014B","F","Lower Than A Level","Low(0-30%)","35-55",0,30,"N",241,-41,18,57.6666666666667,70.25,2,852,285,93,598,274,224,1,1094,135,91,0,3,0,0,0,0,0,"Fail"
227833,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",241,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
228153,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,90,"N",241,-92,0,0,30,0,127,1,0,0,34,54,0,24,9,6,0,1,0,0,0,0,0,"Fail"
228743,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","35-55",0,90,"N",241,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fail"
2289032,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",241,-102,0,0,61.5,1,172,95,3,0,43,139,0,3,36,27,0,2,0,0,0,0,0,"Fail"
229499,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",241,-57,0,0,0,0,51,0,0,0,4,26,0,3,9,3,1,1,0,0,0,0,0,"Fail"
2298895,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",241,-130,72,92.6666666666667,94.2727272727273,219,1478,1239,1206,1160,541,1060,11,2675,487,183,0,42,0,0,33,30,44,"Pass"
230340,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
230761,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,180,"N",241,-12,30,76.5,68,6,156,90,126,70,69,294,3,1,47,29,0,3,0,0,0,0,0,"Fail"
231339,"STEM","2014B","F","Post Graduate Qualification","High(60-100%)","0-35",0,60,"N",241,-24,94,91.8333333333333,91.25,884,1522,633,971,774,800,1479,2,1061,211,92,7,66,0,0,231,0,0,"Distinction"
2327710,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,355,"Y",241,-7,0,0,30,121,1052,0,0,0,193,332,0,233,71,38,2,16,0,0,0,0,0,"Withdrawn"
232833,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-12,0,56,40,11,140,0,0,0,37,73,0,1,22,12,3,3,0,0,0,0,0,"Withdrawn"
2329539,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-44,0,0,0,215,153,0,0,0,55,196,0,29,16,3,0,5,0,0,0,0,0,"Withdrawn"
233444,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-44,0,78,49,24,267,277,106,46,117,152,0,324,58,42,0,5,0,0,0,0,0,"Withdrawn"
234068,"STEM","2014B","M","Lower Than A Level","High(60-100%)","35-55",0,90,"N",241,-94,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Fail"
2341839,"STEM","2014B","F","Lower Than A Level","Low(0-30%)","0-35",0,30,"N",241,-170,0,0,80,87,523,0,0,0,144,69,0,6,55,50,0,5,0,0,0,0,0,"Withdrawn"
234311,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-15,0,52,42.5,13,550,151,8,0,142,338,0,82,54,25,7,3,0,0,0,0,0,"Fail"
2343809,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","0-35",0,150,"N",241,-68,69,76.2,30,119,425,51,228,52,202,69,0,91,198,47,4,22,0,7,57,0,0,"Withdrawn"
234740,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,30,"N",241,-26,0,90.5,67,10,481,192,0,0,130,138,0,116,110,90,16,4,0,0,0,0,0,"Withdrawn"
2347802,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","0-35",0,30,"N",241,-21,98,92.75,94,87,604,219,316,909,305,1465,3,70,140,73,3,19,0,0,0,0,0,"Distinction"
235175,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,90,"Y",241,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2355744,"STEM","2014B","M","HE Qualification","High(60-100%)","35-55",0,30,"N",241,-175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2358707,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",241,-72,0,53,42.75,76,997,164,0,0,214,610,0,142,108,72,4,10,0,0,0,0,0,"Withdrawn"
2365009,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","35-55",0,90,"N",241,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
236620,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",241,-241,76,81.5,74.5,77,840,675,741,801,684,691,1,300,279,62,2,11,0,0,0,0,0,"Pass"
2367058,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,90,"N",241,-151,0,98,93,23,283,62,0,0,91,121,0,38,55,37,1,3,0,0,0,0,0,"Withdrawn"
2374376,"STEM","2014B","M","HE Qualification","High(60-100%)","35-55",0,45,"N",241,-25,0,0,0,106,0,0,0,0,22,62,0,9,8,5,0,0,0,0,0,0,0,"Withdrawn"
2375259,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","35-55",0,30,"N",241,-39,0,0,40,1,538,0,0,0,46,380,0,73,19,11,0,3,0,0,0,0,0,"Withdrawn"
237934,"STEM","2014B","M","HE Qualification","High(60-100%)","0-35",0,60,"N",241,-12,0,66.5,60,0,186,15,0,0,36,87,0,50,9,5,0,1,0,0,0,0,0,"Fail"
2383036,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","0-35",0,120,"N",241,-235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2384615,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,150,"N",241,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2384687,"STEM","2014B","F","Lower Than A Level","Middle(30-60%)","35-55",0,70,"N",241,-92,0,94,70,133,461,0,0,0,100,388,0,12,63,23,0,2,0,0,0,0,0,"Withdrawn"
2391004,"STEM","2014B","M","HE Qualification","High(60-100%)","0-35",0,60,"N",241,-24,74,82.625,63.3333333333333,30,385,317,370,241,260,300,3,331,151,95,1,18,0,0,123,0,0,"Pass"
2394090,"STEM","2014B","F","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",241,-78,50,84.2,60,109,575,284,447,806,551,621,4,161,289,264,27,31,12,13,95,0,0,"Withdrawn"
239707,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",241,-134,0,60,43.5,81,288,75,0,0,90,211,0,19,71,11,1,8,0,0,0,0,0,"Withdrawn"
2408651,"STEM","2014B","M","HE Qualification","High(60-100%)","35-55",0,30,"N",241,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2410459,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,30,"Y",241,-29,0,0,0,15,171,1,0,0,48,40,0,65,16,11,1,1,0,0,0,0,0,"Fail"
2410519,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",241,-123,92,92.3333333333333,93.2727272727273,821,1194,1087,1302,914,879,1124,22,2241,527,158,0,82,0,0,55,43,23,"Distinction"
2419115,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","35-55",0,90,"N",241,-137,98,91,89.25,828,460,528,830,682,383,2182,4,118,301,109,17,4,0,0,0,0,0,"Distinction"
241955,"STEM","2014B","M","HE Qualification","Middle(30-60%)","0-35",0,60,"N",241,-114,0,0,30,2,311,0,0,0,23,215,0,20,16,16,0,2,0,0,0,0,0,"Fail"
2421961,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,150,"N",241,-31,0,25.8333333333333,21,21,65,175,183,3,90,152,1,3,87,51,0,11,0,0,0,0,0,"Withdrawn"
242778,"STEM","2014B","M","HE Qualification","High(60-100%)","35-55",0,90,"N",241,-66,38,52.75,47.2,10,212,152,150,254,160,326,0,21,49,40,17,9,0,0,0,0,0,"Withdrawn"
242858,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-29,76,74,69.5,45,608,416,537,562,374,1225,2,71,181,106,1,8,0,0,0,0,0,"Pass"
2433069,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-66,94,90,85.5,54,648,261,568,943,294,1543,0,108,206,77,0,7,0,0,0,0,0,"Distinction"
2433221,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","35-55",0,120,"Y",241,-254,80,84.6666666666667,70.6666666666667,97,754,909,974,1753,481,1584,8,1046,605,212,25,20,0,0,0,0,0,"Pass"
243351,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",241,-187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2436400,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","35-55",0,90,"N",241,-82,96,87.8333333333333,0,66,659,480,473,1411,1117,20,0,138,655,169,50,46,0,69,121,0,0,"Withdrawn"
2446778,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",241,-53,0,0,0,80,153,0,0,0,58,102,0,3,26,3,0,3,0,0,0,0,0,"Withdrawn"
2447528,"STEM","2014B","F","HE Qualification","Middle(30-60%)","35-55",0,30,"N",241,-66,0,90,87.5,43,687,364,0,0,218,505,1,164,98,47,0,9,0,0,0,0,0,"Fail"
244902,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",241,-15,0,0,0,2,132,0,0,0,31,74,0,1,11,15,0,2,0,0,0,0,0,"Withdrawn"
244977,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-72,72,89.375,87.75,77,1476,1022,1217,1706,507,2029,2,1537,398,337,20,50,0,0,81,0,0,"Pass"
2451726,"STEM","2014B","F","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-29,0,46,30,4,123,11,0,0,30,58,0,2,19,11,0,2,0,0,0,0,0,"Withdrawn"
245217,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,235,"N",241,-186,34,57.8,45.5,69,272,246,322,38,163,540,0,10,83,83,3,19,0,0,0,0,0,"Withdrawn"
2454878,"STEM","2014B","F","Lower Than A Level","Middle(30-60%)","0-35",0,90,"Y",241,-149,0,18,52,3,163,385,0,0,92,360,0,2,21,75,0,1,0,0,0,0,0,"Fail"
245494,"STEM","2014B","M","HE Qualification","High(60-100%)","35-55",0,90,"N",241,-103,0,40,48.5,72,1270,629,0,0,266,843,0,27,170,110,1,7,0,0,0,0,0,"Withdrawn"
246248,"STEM","2014B","F","HE Qualification","Middle(30-60%)","0-35",0,60,"N",241,-24,0,0,0,0,4,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,"Fail"
2464727,"STEM","2014B","F","Lower Than A Level","Low(0-30%)","0-35",0,60,"Y",241,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2471283,"STEM","2014B","M","Post Graduate Qualification","High(60-100%)","35-55",0,30,"N",241,-21,40,0,55.5,28,305,160,225,262,102,449,3,34,112,229,0,7,0,0,0,0,0,"Pass"
2473058,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",241,-23,0,0,20,43,128,0,0,0,38,52,0,13,39,24,0,0,0,0,0,0,0,"Withdrawn"
247819,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-22,46,75,77.75,502,1320,589,701,756,759,840,3,1130,410,129,4,103,0,0,203,0,0,"Pass"
2478799,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-103,0,52,50,52,557,42,0,0,154,242,0,185,22,8,1,24,0,0,0,0,0,"Withdrawn"
248252,"STEM","2014B","F","HE Qualification","Low(0-30%)","35-55",0,90,"N",241,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2486769,"STEM","2014B","M","HE Qualification","Low(0-30%)","35-55",0,90,"N",241,-50,0,68,37.5,10,294,74,730,0,98,123,0,698,110,64,0,7,0,0,0,0,0,"Fail"
2488382,"STEM","2014B","F","HE Qualification","Middle(30-60%)","0-35",0,30,"N",241,-22,70,93.5,80,2,366,328,239,198,117,692,4,1,132,99,0,2,0,0,0,0,0,"Pass"
2488713,"STEM","2014B","M","HE Qualification","High(60-100%)","35-55",0,30,"N",241,-95,0,0,60,13,277,0,0,0,82,104,0,17,43,40,0,4,0,0,0,0,0,"Withdrawn"
2493107,"STEM","2014B","F","Lower Than A Level","Low(0-30%)","35-55",0,90,"Y",241,-312,0,0,0,73,28,0,0,0,9,82,0,0,9,1,0,0,0,0,0,0,0,"Withdrawn"
2494507,"STEM","2014B","M","HE Qualification","High(60-100%)","0-35",0,30,"N",241,-52,82,88,74.75,37,187,136,141,163,107,397,2,4,56,47,0,5,0,0,0,0,0,"Pass"
250092,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-29,0,0,0,17,117,0,0,0,24,4,0,68,4,7,1,3,0,0,0,0,0,"Fail"
2503063,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",241,-134,82,69.5,66.5,2,244,120,98,155,132,232,2,0,98,40,10,1,0,0,0,0,0,"Pass"
251385,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-93,98,0,87,51,805,942,787,1137,448,1581,8,905,258,121,0,8,0,0,0,0,0,"Distinction"
2513997,"STEM","2014B","M","HE Qualification","Middle(30-60%)","55<=",0,60,"N",241,-1,0,76.25,70,0,129,20,60,65,74,69,3,2,54,48,0,5,0,0,0,0,0,"Fail"
2517778,"STEM","2014B","F","Lower Than A Level","Low(0-30%)","0-35",0,150,"N",241,-85,0,0,0,94,276,0,0,0,56,240,0,5,40,12,0,1,0,0,0,0,0,"Withdrawn"
2522932,"STEM","2014B","F","HE Qualification","Low(0-30%)","0-35",0,150,"N",241,-39,0,40.75,25,419,1262,455,60,10,500,402,0,226,437,66,6,8,0,0,0,0,0,"Withdrawn"
2524572,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","35-55",0,90,"Y",241,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2526493,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",241,-25,86,94.25,84.25,219,656,301,244,220,447,566,2,35,165,102,1,19,0,0,0,0,0,"Distinction"
2529663,"STEM","2014B","F","A Level or Equivalent","Middle(30-60%)","35-55",0,30,"N",241,-117,84,0,83,0,148,69,157,421,57,542,0,76,79,23,0,8,0,0,0,0,0,"Pass"
2530985,"STEM","2014B","M","HE Qualification","Middle(30-60%)","0-35",0,30,"N",241,-312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
253859,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",241,-45,100,96.5,94.5,20,417,361,365,425,289,660,1,378,140,79,20,14,0,0,0,0,0,"Distinction"
2545113,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","35-55",0,30,"N",241,-122,66,87.75,80,247,650,755,1111,757,353,2237,0,122,405,314,1,6,0,0,0,0,0,"Pass"
2548877,"STEM","2014B","M","HE Qualification","Low(0-30%)","0-35",0,30,"N",241,-22,78,71.3333333333333,88,236,1659,863,899,1056,941,1551,3,718,408,151,6,39,0,0,0,0,0,"Pass"
255140,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",241,-29,0,0,0,50,33,0,0,0,13,64,0,1,1,4,0,0,0,0,0,0,0,"Withdrawn"
255310,"STEM","2014B","M","HE Qualification","High(60-100%)","0-35",0,90,"N",241,-79,72,74.25,70.5,17,373,514,750,303,175,1014,4,439,139,116,3,5,0,0,0,0,0,"Pass"
2555596,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",241,-29,0,78.3333333333333,30,55,367,333,2,0,166,133,0,32,127,59,0,2,0,0,0,0,0,"Withdrawn"
2556060,"STEM","2014B","M","Lower Than A Level","High(60-100%)","35-55",0,30,"N",241,-12,98,96.25,84.25,166,501,827,462,867,594,445,5,652,205,227,0,12,0,0,0,0,0,"Distinction"
2558365,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",241,-108,0,62.6666666666667,70,60,611,103,45,26,203,151,5,168,178,47,0,2,0,0,0,0,0,"Withdrawn"
2564333,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","35-55",0,60,"Y",241,-57,0,64,51.3333333333333,193,647,85,0,0,129,384,0,181,62,63,0,12,0,0,0,0,0,"Withdrawn"
2564711,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"Y",241,-251,94,92,85.5,135,349,122,517,606,247,1176,1,23,107,30,0,3,0,0,0,0,0,"Distinction"
256532,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","35-55",0,70,"N",241,-17,0,0,0,2,39,0,0,0,19,2,0,9,1,8,0,1,0,0,0,0,0,"Withdrawn"
2567038,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-15,54,86,82,8,703,656,716,217,319,607,2,729,258,102,0,52,0,0,182,0,0,"Pass"
2569090,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",241,-29,0,56,77,2,284,138,0,0,106,209,0,42,37,21,0,4,0,0,0,0,0,"Withdrawn"
2569834,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",241,-36,0,26,40,61,178,80,0,0,72,184,0,4,25,22,0,5,0,0,0,0,0,"Withdrawn"
2576298,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",241,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2577091,"STEM","2014B","M","Post Graduate Qualification","High(60-100%)","35-55",0,30,"N",241,-71,0,86,50.5,18,183,61,0,0,50,125,0,3,38,18,1,2,0,0,0,0,0,"Withdrawn"
2581603,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","35-55",0,40,"N",241,-137,56,60.25,76,44,1124,227,305,71,200,1195,0,67,95,78,8,10,0,0,0,0,0,"Pass"
2588201,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-80,74,85,84,28,335,222,353,170,209,559,3,19,136,124,0,7,0,0,0,0,0,"Pass"
2591014,"STEM","2014B","F","HE Qualification","Low(0-30%)","0-35",0,90,"N",241,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2598913,"STEM","2014B","M","HE Qualification","Middle(30-60%)","35-55",0,150,"N",241,-228,0,72,55,2,450,110,0,0,83,218,0,103,83,67,0,7,0,0,0,0,0,"Fail"
260062,"STEM","2014B","M","HE Qualification","High(60-100%)","0-35",0,150,"N",241,-107,0,74,79.375,1,381,293,166,447,165,630,1,342,105,17,0,6,0,0,4,0,0,"Withdrawn"
2602235,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,150,"N",241,-186,0,0,20,7,128,0,0,0,21,88,0,7,6,3,0,1,0,0,0,0,0,"Withdrawn"
2602264,"STEM","2014B","M","Post Graduate Qualification","Low(0-30%)","35-55",0,120,"N",241,-31,100,95.75,88,7,122,91,252,234,123,347,2,3,122,95,0,2,0,0,0,0,0,"Distinction"
2603195,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-80,50,60,56.6666666666667,4,543,220,408,303,296,405,0,343,107,40,0,16,0,0,128,0,0,"Pass"
2604856,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","35-55",0,90,"N",241,-16,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,"Withdrawn"
2605030,"STEM","2014B","M","HE Qualification","Low(0-30%)","35-55",0,150,"N",241,-172,0,0,0,66,0,0,0,0,10,5,0,22,12,15,0,2,0,0,0,0,0,"Withdrawn"
2607849,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,90,"Y",241,-24,68,0,88.75,37,581,545,1005,1515,723,1573,9,439,320,138,5,11,0,0,0,0,0,"Distinction"
260949,"STEM","2014B","F","A Level or Equivalent","Middle(30-60%)","0-35",0,150,"N",241,-24,72,0,68.75,15,138,108,150,62,151,231,4,1,50,24,0,7,0,0,0,0,0,"Pass"
2609908,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",241,-47,76,68.7777777777778,77,262,279,177,155,112,302,163,0,68,231,93,0,19,0,4,26,0,0,"Pass"
261042,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,120,"N",241,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fail"
261265,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,120,"N",241,-43,38,57,72.7272727272727,5,675,870,814,629,194,2044,8,353,195,53,0,21,0,0,0,0,0,"Fail"
2613331,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,30,"Y",241,-154,76,0,86.5,133,611,478,251,614,279,1143,0,338,210,92,0,8,0,0,0,0,0,"Pass"
2615849,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,90,"N",241,-104,0,22,0,17,126,0,0,0,48,26,0,34,17,16,0,2,0,0,0,0,0,"Withdrawn"
261615,"STEM","2014B","M","HE Qualification","Low(0-30%)","0-35",0,60,"N",241,-29,46,78.25,71.25,67,955,790,1130,1454,812,1243,5,403,271,340,6,12,0,0,0,0,0,"Pass"
2616950,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-17,94,58.75,68.25,1,399,66,162,172,178,420,2,14,92,62,0,4,0,0,0,0,0,"Pass"
2617635,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-268,0,0,60,10,53,0,0,0,9,38,0,0,14,1,0,1,0,0,0,0,0,"Fail"
2620636,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","0-35",0,30,"Y",241,-21,0,0,37,8,197,54,0,0,33,150,0,3,26,10,0,3,0,0,0,0,0,"Fail"
2621379,"STEM","2014B","F","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",241,-71,0,0,0,176,12,0,0,0,18,142,0,3,21,2,0,2,0,0,0,0,0,"Withdrawn"
2621734,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,180,"N",241,-58,0,0,0,0,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2623263,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-134,96,87,90.25,415,1048,253,540,611,646,865,3,498,142,43,3,6,0,0,0,0,0,"Distinction"
262391,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","0-35",0,240,"Y",241,-41,0,68,50,51,382,29,1,0,74,273,0,9,48,15,5,4,0,0,0,0,0,"Withdrawn"
2629436,"STEM","2014B","F","HE Qualification","High(60-100%)","35-55",0,60,"N",241,-25,0,82,80.5,301,977,213,0,0,214,373,0,93,133,37,0,9,0,0,0,0,0,"Fail"
2631547,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","35-55",0,90,"N",241,-219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2631703,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"Y",241,-303,90,0,91.75,153,98,123,199,158,122,414,8,5,64,42,0,10,0,0,0,0,0,"Distinction"
2634238,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fail"
2639310,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",241,-24,74,76.25,66,61,436,632,558,236,315,618,2,319,214,139,3,13,0,0,0,0,0,"Pass"
2641486,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","35-55",0,30,"N",241,-45,42,52.5,46,4,168,130,45,93,108,181,0,20,67,24,0,4,0,0,0,0,0,"Pass"
264159,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","35-55",0,30,"N",241,-29,64,89.75,82,12,272,362,418,311,138,304,2,26,60,33,0,9,0,0,0,0,0,"Pass"
264285,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
2644404,"STEM","2014B","M","Post Graduate Qualification","Middle(30-60%)","0-35",0,30,"N",241,-23,44,73.5,64.75,9,434,130,367,517,190,681,2,160,131,21,0,20,0,0,135,0,0,"Pass"
2646795,"STEM","2014B","M","Post Graduate Qualification","Low(0-30%)","35-55",0,120,"N",241,-147,0,0,0,81,0,0,0,0,40,1,0,10,16,6,0,8,0,0,0,0,0,"Withdrawn"
2652523,"STEM","2014B","M","Lower Than A Level","High(60-100%)","35-55",0,120,"N",241,-21,0,94,79,10,74,212,0,0,60,141,0,1,57,29,0,3,0,0,0,0,0,"Fail"
2658268,"STEM","2014B","M","HE Qualification","Middle(30-60%)","35-55",0,30,"N",241,-34,0,64,20,43,443,94,0,0,83,75,0,252,64,27,0,4,0,0,0,0,0,"Fail"
2659556,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","35-55",0,30,"N",241,-128,0,31.25,15,0,246,146,41,11,104,169,0,39,61,22,7,5,0,0,0,0,0,"Fail"
266040,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-52,0,73.5,70,89,738,0,0,0,180,281,0,184,63,34,0,13,0,0,0,0,0,"Withdrawn"
2661696,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",241,-130,0,0,70,16,113,0,0,0,45,32,0,1,12,11,0,1,0,0,0,0,0,"Withdrawn"
2665399,"STEM","2014B","F","A Level or Equivalent","Middle(30-60%)","35-55",0,30,"N",241,6,96,0,89.5,0,543,284,498,973,263,1644,4,34,222,53,19,17,0,0,0,0,0,"Distinction"
